instance,timeLim,opt,totalTime,bestTime,nIter,optIter
airport88,30,3000.000000,13.072270,0.895454,4,1
airport92,30,1001.776942,11.172669,4.001260,4,2
airport94,30,1001.263158,12.926745,4.124076,4,2
airport93,30,1.105263,10.601318,1.028316,4,1
airport95,30,1.421053,10.622954,0.780591,4,1
airport96,30,1.105263,11.366095,4.696703,4,2
airport97,30,1001.315789,11.227280,0.754412,4,1
airport99,30,8001.305764,9.362268,0.648270,4,1
airport98,30,1.681704,11.565634,0.738206,4,1
airport87,30,1.681704,20.334890,1.821914,4,1
grid0,30,2004.864662,17.976754,7.162076,4,2
grid10,30,0.000000,12.038557,1.577900,3,1
airport9,30,2.388471,20.538893,8.771375,4,2
grid14,30,1002.265664,16.713134,6.187226,4,2
grid18,30,1002.508772,18.302950,1.775475,4,1
grid12,30,1003.791980,20.435551,9.632863,4,2
grid13,30,2.872180,22.308936,9.635898,4,2
grid23,30,1001.771930,19.665790,1.395517,5,1
grid20,30,2.020050,19.871601,2.229473,4,1
grid24,30,2.699248,22.176317,9.758114,4,2
grid25,30,2003.483709,23.763862,11.733079,4,2
grid11,30,2.157895,33.684640,8.179807,7,2
grid19,30,3005.145363,26.567047,26.507048,5,5
grid26,30,1008.383459,25.688176,18.302408,4,3
grid30,30,1002.631579,15.106058,1.882815,4,1
grid27,30,0.842105,26.145141,1.120157,5,1
grid33,30,2.661654,21.570165,8.097751,4,2
grid2,30,3.388471,23.582913,9.985926,4,2
grid21,30,4005.456140,58.327723,6.401492,10,2
grid16,30,4003.002506,35.331892,2.785045,6,1
grid40,30,1.210526,18.313655,8.776107,4,2
grid28,30,5.263158,52.738586,2.148802,6,1
grid41,30,1008.208020,23.594921,2.338690,4,1
grid29,30,1007.110276,47.389869,39.044274,6,5
grid43,30,2003.328321,18.589687,7.028311,4,2
grid34,30,1007.340852,72.049590,3.026490,9,1
grid47,30,5002.543860,20.959474,2.363552,4,1
grid37,30,3.270676,115.641638,14.848135,14,3
grid1,30,1000.947368,169.292157,2.372679,11,1
grid49,30,0.684211,20.065447,2.004532,4,1
grid46,30,1.157895,36.943443,8.934518,7,2
grid48,30,1.736842,26.238035,21.321379,4,3
grid31,30,1.789474,35.652041,0.985552,7,1
grid38,30,8002.576441,99.351754,2.160270,15,1
grid52,30,1.263158,24.489761,1.100003,5,1
grid56,30,3002.263158,15.127265,1.760786,4,1
grid50,30,1.330827,39.113805,20.012521,6,3
grid3,30,3003.253133,290.474300,1.518364,10,1
grid58,30,1005.388471,37.655286,1.941825,7,1
grid4,30,0.468672,40.748616,1.950465,6,1
grid42,30,0.000000,72.782405,1.154024,9,1
grid61,30,4.027569,30.777259,1.615204,5,1
grid59,30,5014.523810,72.437076,16.875053,10,3
grid35,30,1003.235589,226.118876,16.767913,12,3
grid15,30,2.428571,30.432992,8.826799,6,2
grid66,30,8001.817043,20.936222,2.229632,4,1
grid64,30,0.052632,32.968722,2.461134,6,1
grid63,30,4007.047619,23.802356,17.055409,4,3
grid45,30,1004.518797,68.506610,2.753316,9,1
grid68,30,1.208020,15.789033,6.218367,4,2
grid70,30,7.057644,19.701775,10.081161,4,2
grid71,30,1.000000,18.525884,2.182342,4,1
grid54,30,1002.957393,26.208063,5.465446,7,2
grid6,30,7001.684211,19.296348,1.230600,4,1
grid55,30,1.097744,17.291012,8.522845,4,2
grid72,30,4003.020050,14.520367,1.778430,4,1
grid76,30,9001.368421,23.933775,2.218656,4,1
grid32,30,5.177945,64.100334,9.350828,8,2
grid74,30,1000.578947,34.764584,1.004333,6,1
grid36,30,2002.000000,22.985431,1.181927,5,1
grid77,30,5005.185464,33.880556,1.417132,5,1
grid78,30,1.959900,40.995173,1.366502,8,1
grid79,30,2.368421,18.917438,8.139745,4,2
grid73,30,2.263158,72.392172,2.615330,7,1
grid22,30,3001.250627,34.012908,2.044165,6,1
grid82,30,0.759398,15.570383,1.357086,4,1
grid85,30,6.165414,18.606783,3.165927,4,1
grid83,30,2.080201,19.750427,9.419907,4,2
grid86,30,1010.012531,26.818981,10.610993,5,2
grid88,30,1.090226,19.547320,1.447108,5,1
grid89,30,6.992481,13.368940,5.820704,4,2
grid84,30,1002.022556,12.529846,1.223131,4,1
grid44,30,1009.929825,96.849751,10.295990,10,2
grid8,30,0.157895,20.202072,1.401831,6,1
grid91,30,3.884712,12.797061,5.299031,4,2
grid92,30,1006.842105,11.847420,5.074823,4,2
grid93,30,1001.503759,13.869302,5.860651,4,2
grid60,30,1.263158,82.937075,1.776682,11,1
grid96,30,2.862155,10.698497,4.429184,4,2
grid95,30,3001.526316,15.387125,0.734270,6,1
grid97,30,1003.771930,8.747303,6.179456,4,3
grid62,30,4001.907268,506.413664,1.558878,21,1
grid94,30,1004.248120,18.216050,1.460037,5,1
grid9,30,1.120301,11.988124,1.471787,4,1
grid98,30,4006.260652,16.574035,0.873803,6,1
grid57,30,1000.000000,153.976974,1.078830,8,1
metroplex0,30,3.696742,25.422100,19.343610,8,6
metroplex13,30,5.090226,12.054476,5.159470,4,2
grid87,30,4.275689,69.446645,1.308439,7,1
grid99,30,1001.363409,18.813691,1.212054,6,1
metroplex14,30,1002.844612,13.913945,1.315724,5,1
metroplex15,30,1002.634085,15.780608,15.722705,5,5
metroplex16,30,1002.847118,13.651635,1.247502,4,1
metroplex19,30,1011.338346,12.909279,5.624706,4,2
metroplex17,30,5002.313283,14.745809,5.743768,4,2
grid65,30,0.789474,586.895335,2.079948,21,1
grid80,30,1.609023,119.111228,1.065255,7,1
grid51,30,0.669173,18.283783,1.197155,5,1
grid67,30,2003.052632,13.137702,1.178152,5,1
grid90,30,2004.165414,32.367655,1.622391,5,1
metroplex22,30,1002.711779,26.603276,11.940911,6,3
metroplex12,30,59.664160,143.862872,68.613465,6,4
grid69,30,1.413534,18.769841,8.693509,6,3
metroplex24,30,4.799499,19.933741,1.451203,5,1
metroplex25,30,2.842105,13.636771,0.923480,5,1
metroplex26,30,1006.611529,11.464859,4.721946,4,2
grid17,30,1004.037594,684.887026,3.203698,21,1
metroplex11,30,1004.127820,100.298405,2.170458,5,1
metroplex27,30,1.919799,10.950327,4.381311,4,2
metroplex23,30,8.425473,36.681059,19.647245,4,2
metroplex32,30,1004.137845,15.341822,6.931285,6,3
metroplex31,30,2007.080201,15.882255,9.443362,5,3
grid39,30,9.456140,398.918499,2.898301,14,1
metroplex28,30,1001.388471,21.085582,1.814929,5,1
metroplex35,30,4.105263,10.897337,4.652298,4,2
grid53,30,1005.659148,297.668176,1.364613,12,1
metroplex30,30,5011.548872,17.066233,7.180163,4,2
metroplex29,30,1002.365915,45.373001,5.808440,10,2
metroplex3,30,1.989975,13.647613,5.532675,4,2
metroplex43,30,4.837093,9.825720,4.215692,4,2
metroplex10,30,11.451127,110.162141,110.110298,4,4
metroplex38,30,4010.475894,30.423414,9.458966,5,2
metroplex42,30,1003.882206,17.412513,9.803481,5,3
